tick_production_bovine,tick_production_porc,tick_production_poulet,tick_production_legumes,tick_production_coton,tick_consommation_bovine,tick_consommation_porc,tick_consommation_poulet,tick_consommation_legumes,tick_distribution_bovine,tick_distribution_porc,tick_distribution_poulet,tick_distribution_legumes,tick_reception_bovine,tick_reception_porc,tick_reception_poulet,tick_reception_legumes,tick_emission_total,tick_surface_used_viandes,tick_surface_used_legumes,tick_surface_manque_viandes,tick_surface_manque_legumes,tick_water_used_agricole,tick_energy_used_agricole,tick_penurie_bovine,tick_penurie_porc,tick_penurie_poulet,tick_penurie_legumes,tick_stock_bovine,tick_stock_porc,tick_stock_poulet,tick_stock_legumes
11121459.0,16165618.0,14160109.0,63447012.0,0.0,11121459.0,16165618.0,14160109.0,63447012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136954994.14999998,3269617786.5,41875027.92,0.0,0.0,349909420358.0,169052861.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11121459.0,16165618.0,14160109.0,63447012.0,0.0,11121459.0,16165618.0,14160109.0,63447012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136954994.14999998,3269617786.5,41875027.92,0.0,0.0,349909420358.0,169052861.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11121459.0,16165618.0,14160109.0,63447012.0,0.0,11121459.0,16165618.0,14160109.0,63447012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136954994.14999998,3269617786.5,41875027.92,0.0,0.0,349909420358.0,169052861.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11205273.0,16287446.0,14266823.0,63925164.0,0.0,11163366.0,16226532.0,14213466.0,63686088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137987120.04999998,3294258415.5,42190608.24,0.0,0.0,352546422226.0,170326885.01,41907.0,60914.0,53357.0,239076.0,0.0,0.0,0.0,0.0
11320746.0,16455292.0,14413846.0,64583928.0,0.0,11242056.0,16340912.0,14313656.0,64135008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139409110.1,3328206531.0,42625392.480000004,0.0,0.0,356179496852.0,172082144.02,78690.0,114380.0,100190.0,448920.0,0.0,0.0,0.0,0.0
11242056.0,16340912.0,14313656.0,64135008.0,0.0,11242056.0,16340912.0,14313656.0,64135008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138440083.6,3305072316.0,42329105.28,0.0,0.0,353703709072.0,170886008.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11242056.0,16340912.0,14313656.0,64135008.0,0.0,11242056.0,16340912.0,14313656.0,64135008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138440083.6,3305072316.0,42329105.28,0.0,0.0,353703709072.0,170886008.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11242056.0,16340912.0,14313656.0,64135008.0,0.0,11242056.0,16340912.0,14313656.0,64135008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138440083.6,3305072316.0,42329105.28,0.0,0.0,353703709072.0,170886008.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11309766.0,16439332.0,14399866.0,64521288.0,0.0,11275911.0,16390122.0,14356761.0,64328148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139273897.1,3324978501.0,42584050.080000006,0.0,0.0,355834038092.0,171915241.42000002,33855.0,49210.0,43105.0,193140.0,0.0,0.0,0.0,0.0
11275911.0,16390122.0,14356761.0,64328148.0,0.0,11275911.0,16390122.0,14356761.0,64328148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138856990.35,3315025408.5,42456577.68,0.0,0.0,354768873582.0,171400625.07000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11275911.0,16390122.0,14356761.0,64328148.0,0.0,11275911.0,16390122.0,14356761.0,64328148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138856990.35,3315025408.5,42456577.68,0.0,0.0,354768873582.0,171400625.07000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11275911.0,16390122.0,14356761.0,64328148.0,0.0,11275911.0,16390122.0,14356761.0,64328148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138856990.35,3315025408.5,42456577.68,0.0,0.0,354768873582.0,171400625.07000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11275911.0,16390122.0,14356761.0,64328148.0,0.0,11275911.0,16390122.0,14356761.0,64328148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138856990.35,3315025408.5,42456577.68,0.0,0.0,354768873582.0,171400625.07000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11330445.0,16469390.0,14426195.0,64639260.0,0.0,11303178.0,16429756.0,14391478.0,64483704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139528548.25,3331057957.5,42661911.6,0.0,0.0,356484652090.0,172229574.65,27267.0,39634.0,34717.0,155556.0,0.0,0.0,0.0,0.0
