tick_production_bovine,tick_production_porc,tick_production_poulet,tick_production_legumes,tick_production_coton,tick_consommation_bovine,tick_consommation_porc,tick_consommation_poulet,tick_consommation_legumes,tick_distribution_bovine,tick_distribution_porc,tick_distribution_poulet,tick_distribution_legumes,tick_reception_bovine,tick_reception_porc,tick_reception_poulet,tick_reception_legumes,tick_emission_total,tick_surface_used_viandes,tick_surface_used_legumes,tick_surface_manque_viandes,tick_surface_manque_legumes,tick_water_used_agricole,tick_energy_used_agricole,tick_penurie_bovine,tick_penurie_porc,tick_penurie_poulet,tick_penurie_legumes,tick_stock_bovine,tick_stock_porc,tick_stock_poulet,tick_stock_legumes
14957688.0,21741776.0,19044488.0,85332384.0,0.0,14957688.0,21741776.0,19044488.0,85332384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184196162.79999998,4397437668.0,56319373.440000005,0.0,0.0,470606953456.0,227365848.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14957688.0,21741776.0,19044488.0,85332384.0,0.0,14957688.0,21741776.0,19044488.0,85332384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184196162.79999998,4397437668.0,56319373.440000005,0.0,0.0,470606953456.0,227365848.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14957688.0,21741776.0,19044488.0,85332384.0,0.0,14957688.0,21741776.0,19044488.0,85332384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184196162.79999998,4397437668.0,56319373.440000005,0.0,0.0,470606953456.0,227365848.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14957688.0,21741776.0,19044488.0,85332384.0,0.0,14957688.0,21741776.0,19044488.0,85332384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184196162.79999998,4397437668.0,56319373.440000005,0.0,0.0,470606953456.0,227365848.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14957688.0,21741776.0,19044488.0,85332384.0,0.0,14957688.0,21741776.0,19044488.0,85332384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184196162.79999998,4397437668.0,56319373.440000005,0.0,0.0,470606953456.0,227365848.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14957688.0,21741776.0,19044488.0,85332384.0,0.0,14957688.0,21741776.0,19044488.0,85332384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184196162.79999998,4397437668.0,56319373.440000005,0.0,0.0,470606953456.0,227365848.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15019542.0,21831684.0,19123242.0,85685256.0,0.0,14988615.0,21786730.0,19083865.0,85508820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184957862.7,4415622237.0,56552268.96,0.0,0.0,472553037804.0,228306066.54000002,30927.0,44954.0,39377.0,176436.0,0.0,0.0,0.0,0.0
15039489.0,21860678.0,19148639.0,85799052.0,0.0,15014052.0,21823704.0,19116252.0,85653936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185203499.64999998,4421486491.5,56627374.32,0.0,0.0,473180621218.0,228609272.92999998,25437.0,36974.0,32387.0,145116.0,0.0,0.0,0.0,0.0
15014052.0,21823704.0,19116252.0,85653936.0,0.0,15014052.0,21823704.0,19116252.0,85653936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184890256.2,4414008222.0,56531597.760000005,0.0,0.0,472380308424.0,228222615.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15071514.0,21907228.0,19189414.0,85981752.0,0.0,15042783.0,21865466.0,19152833.0,85817844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185597870.89999998,4430901579.0,56747956.32,0.0,0.0,474188209268.0,229096072.17999998,28731.0,41762.0,36581.0,163908.0,0.0,0.0,0.0,0.0
