tick_production_bovine,tick_production_porc,tick_production_poulet,tick_production_legumes,tick_production_coton,tick_consommation_bovine,tick_consommation_porc,tick_consommation_poulet,tick_consommation_legumes,tick_distribution_bovine,tick_distribution_porc,tick_distribution_poulet,tick_distribution_legumes,tick_reception_bovine,tick_reception_porc,tick_reception_poulet,tick_reception_legumes,tick_emission_total,tick_surface_used_viandes,tick_surface_used_legumes,tick_surface_manque_viandes,tick_surface_manque_legumes,tick_water_used_agricole,tick_energy_used_agricole,tick_penurie_bovine,tick_penurie_porc,tick_penurie_poulet,tick_penurie_legumes,tick_stock_bovine,tick_stock_porc,tick_stock_poulet,tick_stock_legumes
11336667.0,16478434.0,14434117.0,64674756.0,0.0,11336667.0,16478434.0,14434117.0,64674756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139605168.95,3332887174.5,42685338.96,0.0,0.0,356680412054.0,172324152.79000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11336667.0,16478434.0,14434117.0,64674756.0,0.0,11336667.0,16478434.0,14434117.0,64674756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139605168.95,3332887174.5,42685338.96,0.0,0.0,356680412054.0,172324152.79000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11336667.0,16478434.0,14434117.0,64674756.0,0.0,11336667.0,16478434.0,14434117.0,64674756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139605168.95,3332887174.5,42685338.96,0.0,0.0,356680412054.0,172324152.79000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11516739.0,16740178.0,14663389.0,65702052.0,0.0,11426703.0,16609306.0,14548753.0,65188404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141822662.15,3385826866.5,43363354.32,0.0,0.0,362345935718.0,175061355.42999998,90036.0,130872.0,114636.0,513648.0,0.0,0.0,0.0,0.0
11479407.0,16685914.0,14615857.0,65489076.0,0.0,11453055.0,16647610.0,14582305.0,65338740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141362937.95,3374851564.5,43222790.160000004,0.0,0.0,361171375934.0,174493886.59,26352.0,38304.0,33552.0,150336.0,0.0,0.0,0.0,0.0
11549313.0,16787526.0,14704863.0,65887884.0,0.0,11501184.0,16717568.0,14643584.0,65613312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142223794.04999998,3395403355.5,43486003.440000005,0.0,0.0,363370796706.0,175556499.81,48129.0,69958.0,61279.0,274572.0,0.0,0.0,0.0,0.0
11501184.0,16717568.0,14643584.0,65613312.0,0.0,11501184.0,16717568.0,14643584.0,65613312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141631110.39999998,3381253824.0,43304785.92,0.0,0.0,361856535808.0,174824910.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11501184.0,16717568.0,14643584.0,65613312.0,0.0,11501184.0,16717568.0,14643584.0,65613312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141631110.39999998,3381253824.0,43304785.92,0.0,0.0,361856535808.0,174824910.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11501184.0,16717568.0,14643584.0,65613312.0,0.0,11501184.0,16717568.0,14643584.0,65613312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141631110.39999998,3381253824.0,43304785.92,0.0,0.0,361856535808.0,174824910.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11595612.0,16854824.0,14763812.0,66152016.0,0.0,11548398.0,16786196.0,14703698.0,65882664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142793942.2,3409014882.0,43660330.56,0.0,0.0,364827481144.0,176260272.44000003,47214.0,68628.0,60114.0,269352.0,0.0,0.0,0.0,0.0
