tick_production_bovine,tick_production_porc,tick_production_poulet,tick_production_legumes,tick_production_coton,tick_consommation_bovine,tick_consommation_porc,tick_consommation_poulet,tick_consommation_legumes,tick_distribution_bovine,tick_distribution_porc,tick_distribution_poulet,tick_distribution_legumes,tick_reception_bovine,tick_reception_porc,tick_reception_poulet,tick_reception_legumes,tick_emission_total,tick_surface_used_viandes,tick_surface_used_legumes,tick_surface_manque_viandes,tick_surface_manque_legumes,tick_water_used_agricole,tick_energy_used_agricole,tick_penurie_bovine,tick_penurie_porc,tick_penurie_poulet,tick_penurie_legumes,tick_stock_bovine,tick_stock_porc,tick_stock_poulet,tick_stock_legumes
9425049.0,13699798.0,12000199.0,53769132.0,0.0,9425049.0,13699798.0,12000199.0,53769132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116064585.64999998,235548970.5,35487627.120000005,2535338181.0,0.0,296536041938.0,143266410.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9624885.0,13990270.0,12254635.0,54909180.0,0.0,9524967.0,13845034.0,12127417.0,54339156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118525462.24999999,240543232.5,36240058.800000004,2589094065.0,0.0,302823391370.0,146304037.45000002,99918.0,145236.0,127218.0,570024.0,0.0,0.0,0.0,0.0
9524967.0,13845034.0,12127417.0,54339156.0,0.0,9524967.0,13845034.0,12127417.0,54339156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117295023.94999999,238046101.5,35863842.96,2562216123.0,0.0,299679716654.0,144785223.79000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10090803.0,14667506.0,12847853.0,57567204.0,0.0,9807885.0,14256270.0,12487635.0,55953180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124263000.54999998,252187363.5,37994354.64,2714426007.0,0.0,317482358086.0,153386271.11,282918.0,411236.0,360218.0,1614024.0,0.0,0.0,0.0,0.0
9807885.0,14256270.0,12487635.0,55953180.0,0.0,9807885.0,14256270.0,12487635.0,55953180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120779012.24999999,245116732.5,36929098.800000004,2638321065.0,0.0,308581037370.0,149085747.45000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9807885.0,14256270.0,12487635.0,55953180.0,0.0,9807885.0,14256270.0,12487635.0,55953180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120779012.24999999,245116732.5,36929098.800000004,2638321065.0,0.0,308581037370.0,149085747.45000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9807885.0,14256270.0,12487635.0,55953180.0,0.0,9807885.0,14256270.0,12487635.0,55953180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120779012.24999999,245116732.5,36929098.800000004,2638321065.0,0.0,308581037370.0,149085747.45000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9807885.0,14256270.0,12487635.0,55953180.0,0.0,9807885.0,14256270.0,12487635.0,55953180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120779012.24999999,245116732.5,36929098.800000004,2638321065.0,0.0,308581037370.0,149085747.45000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9807885.0,14256270.0,12487635.0,55953180.0,0.0,9807885.0,14256270.0,12487635.0,55953180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120779012.24999999,245116732.5,36929098.800000004,2638321065.0,0.0,308581037370.0,149085747.45000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9942573.0,14452046.0,12659123.0,56721564.0,0.0,9875229.0,14354158.0,12573379.0,56337372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122437625.04999998,248482828.5,37436232.24,2674552137.0,0.0,312818664826.0,151133086.01,67344.0,97888.0,85744.0,384192.0,0.0,0.0,0.0,0.0
9931593.0,14436086.0,12645143.0,56658924.0,0.0,9903411.0,14395122.0,12609261.0,56498148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122302412.05,248208418.5,37394889.84,2671598517.0,0.0,312473206066.0,150966183.41,28182.0,40964.0,35882.0,160776.0,0.0,0.0,0.0,0.0
9903411.0,14395122.0,12609261.0,56498148.0,0.0,9903411.0,14395122.0,12609261.0,56498148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121955365.35,247504099.5,37288777.68,2664017559.0,0.0,311586528582.0,150537800.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9903411.0,14395122.0,12609261.0,56498148.0,0.0,9903411.0,14395122.0,12609261.0,56498148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121955365.35,247504099.5,37288777.68,2664017559.0,0.0,311586528582.0,150537800.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9903411.0,14395122.0,12609261.0,56498148.0,0.0,9903411.0,14395122.0,12609261.0,56498148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121955365.35,247504099.5,37288777.68,2664017559.0,0.0,311586528582.0,150537800.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10112031.0,14698362.0,12874881.0,57688308.0,0.0,10007721.0,14546742.0,12742071.0,57093228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124524412.35,252717889.5,38074283.28,2720136339.0,0.0,318150245022.0,153708949.47,104310.0,151620.0,132810.0,595080.0,0.0,0.0,0.0,0.0
10007721.0,14546742.0,12742071.0,57093228.0,0.0,10007721.0,14546742.0,12742071.0,57093228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123239888.85,250110994.5,37681530.480000004,2692076949.0,0.0,314868386802.0,152123374.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
