tick_production_bovine,tick_production_porc,tick_production_poulet,tick_production_legumes,tick_production_coton,tick_consommation_bovine,tick_consommation_porc,tick_consommation_poulet,tick_consommation_legumes,tick_distribution_bovine,tick_distribution_porc,tick_distribution_poulet,tick_distribution_legumes,tick_reception_bovine,tick_reception_porc,tick_reception_poulet,tick_reception_legumes,tick_emission_total,tick_surface_used_viandes,tick_surface_used_legumes,tick_surface_manque_viandes,tick_surface_manque_legumes,tick_water_used_agricole,tick_energy_used_agricole,tick_penurie_bovine,tick_penurie_porc,tick_penurie_poulet,tick_penurie_legumes,tick_stock_bovine,tick_stock_porc,tick_stock_poulet,tick_stock_legumes
23028903.0,33473706.0,29320953.0,131378004.0,0.0,23028903.0,33473706.0,29320953.0,131378004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283588985.55,190586194.5,86709482.64,6579722526.0,0.0,724547930286.0,350053168.10999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23396367.0,34007834.0,29788817.0,133474356.0,0.0,23212635.0,33740770.0,29554885.0,132426180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288114113.95,193627310.5,88093074.96000001,6684712814.0,0.0,736109283454.0,355638841.79,183732.0,267064.0,233932.0,1048176.0,0.0,0.0,0.0,0.0
23212635.0,33740770.0,29554885.0,132426180.0,0.0,23212635.0,33740770.0,29554885.0,132426180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285851549.74999994,192106752.5,87401278.8,6632217670.0,0.0,730328606870.0,352846004.95000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23250699.0,33796098.0,29603349.0,132643332.0,0.0,23231667.0,33768434.0,29579117.0,132534756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286320288.15,192421768.5,87544599.12,6643093158.0,0.0,731526197238.0,353424600.63000005,19032.0,27664.0,24232.0,108576.0,0.0,0.0,0.0,0.0
23231667.0,33768434.0,29579117.0,132534756.0,0.0,23231667.0,33768434.0,29579117.0,132534756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286085918.95,192264260.5,87472938.96000001,6637655414.0,0.0,730927402054.0,353135302.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23280345.0,33839190.0,29641095.0,132812460.0,0.0,23256006.0,33803812.0,29610106.0,132673608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286685363.25,192667117.5,87656223.60000001,6651563490.0,0.0,732458935890.0,353875237.65000004,24339.0,35378.0,30989.0,138852.0,0.0,0.0,0.0,0.0
23256006.0,33803812.0,29610106.0,132673608.0,0.0,23256006.0,33803812.0,29610106.0,132673608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286385641.09999996,192465689.0,87564581.28,6644609452.0,0.0,731693168972.0,353505270.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23375688.0,33977776.0,29762488.0,133356384.0,0.0,23315847.0,33890794.0,29686297.0,133014996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287859462.79999995,193456172.0,88015213.44,6678804496.0,0.0,735458669456.0,355324508.56,59841.0,86982.0,76191.0,341388.0,0.0,0.0,0.0,0.0
23447241.0,34081782.0,29853591.0,133764588.0,0.0,23381544.0,33986288.0,29769944.0,133389792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288740600.85,194048341.5,88284628.08,6699248322.0,0.0,737709909042.0,356412157.16999996,65697.0,95494.0,83647.0,374796.0,0.0,0.0,0.0,0.0
23381544.0,33986288.0,29769944.0,133389792.0,0.0,23381544.0,33986288.0,29769944.0,133389792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287931576.4,193504636.0,88037262.72,6680477648.0,0.0,735642914128.0,355413523.28000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
