tick_production_bovine,tick_production_porc,tick_production_poulet,tick_production_legumes,tick_production_coton,tick_consommation_bovine,tick_consommation_porc,tick_consommation_poulet,tick_consommation_legumes,tick_distribution_bovine,tick_distribution_porc,tick_distribution_poulet,tick_distribution_legumes,tick_reception_bovine,tick_reception_porc,tick_reception_poulet,tick_reception_legumes,tick_emission_total,tick_surface_used_viandes,tick_surface_used_legumes,tick_surface_manque_viandes,tick_surface_manque_legumes,tick_water_used_agricole,tick_energy_used_agricole,tick_penurie_bovine,tick_penurie_porc,tick_penurie_poulet,tick_penurie_legumes,tick_stock_bovine,tick_stock_porc,tick_stock_poulet,tick_stock_legumes
6294102.0,9148804.0,8013802.0,35907336.0,0.0,6294102.0,9148804.0,8013802.0,35907336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77508598.7,1850414397.0,23698841.76,0.0,0.0,198028476524.0,95674133.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6301422.0,9159444.0,8023122.0,35949096.0,0.0,6297762.0,9154124.0,8018462.0,35928216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77598740.69999999,1852566417.0,23726403.36,0.0,0.0,198258782364.0,95785402.14,3660.0,5320.0,4660.0,20880.0,0.0,0.0,0.0,0.0
6336558.0,9210516.0,8067858.0,36149544.0,0.0,6317892.0,9183384.0,8044092.0,36043056.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,78031422.3,1862896113.0,23858699.040000003,0.0,0.0,199364250396.0,96319490.46000001,18666.0,27132.0,23766.0,106488.0,0.0,0.0,0.0,0.0
6317892.0,9183384.0,8044092.0,36043056.0,0.0,6317892.0,9183384.0,8044092.0,36043056.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,77801560.19999999,1857408462.0,23788416.96,0.0,0.0,198776970504.0,96035756.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6317892.0,9183384.0,8044092.0,36043056.0,0.0,6317892.0,9183384.0,8044092.0,36043056.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,77801560.19999999,1857408462.0,23788416.96,0.0,0.0,198776970504.0,96035756.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6317892.0,9183384.0,8044092.0,36043056.0,0.0,6317892.0,9183384.0,8044092.0,36043056.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,77801560.19999999,1857408462.0,23788416.96,0.0,0.0,198776970504.0,96035756.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6317892.0,9183384.0,8044092.0,36043056.0,0.0,6317892.0,9183384.0,8044092.0,36043056.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,77801560.19999999,1857408462.0,23788416.96,0.0,0.0,198776970504.0,96035756.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6317892.0,9183384.0,8044092.0,36043056.0,0.0,6317892.0,9183384.0,8044092.0,36043056.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,77801560.19999999,1857408462.0,23788416.96,0.0,0.0,198776970504.0,96035756.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6337656.0,9212112.0,8069256.0,36155808.0,0.0,6327774.0,9197748.0,8056674.0,36099432.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,78044943.6,1863218916.0,23862833.28,0.0,0.0,199398796272.0,96336180.72,9882.0,14364.0,12582.0,56376.0,0.0,0.0,0.0,0.0
6327774.0,9197748.0,8056674.0,36099432.0,0.0,6327774.0,9197748.0,8056674.0,36099432.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,77923251.89999998,1860313689.0,23825625.12,0.0,0.0,199087883388.0,96185968.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6327774.0,9197748.0,8056674.0,36099432.0,0.0,6327774.0,9197748.0,8056674.0,36099432.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,77923251.89999998,1860313689.0,23825625.12,0.0,0.0,199087883388.0,96185968.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6327774.0,9197748.0,8056674.0,36099432.0,0.0,6327774.0,9197748.0,8056674.0,36099432.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,77923251.89999998,1860313689.0,23825625.12,0.0,0.0,199087883388.0,96185968.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6327774.0,9197748.0,8056674.0,36099432.0,0.0,6327774.0,9197748.0,8056674.0,36099432.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,77923251.89999998,1860313689.0,23825625.12,0.0,0.0,199087883388.0,96185968.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6409392.0,9316384.0,8160592.0,36565056.0,0.0,6368583.0,9257066.0,8108633.0,36332244.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,78928335.19999999,1884308712.0,24132936.96,0.0,0.0,201655793504.0,97426611.03999999,40809.0,59318.0,51959.0,232812.0,0.0,0.0,0.0,0.0
6377733.0,9270366.0,8120283.0,36384444.0,0.0,6373158.0,9263716.0,8114458.0,36358344.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,78538471.05,1875001225.5,24013733.040000003,0.0,0.0,200659720746.0,96945375.21000001,4575.0,6650.0,5825.0,26100.0,0.0,0.0,0.0,0.0
6432816.0,9350432.0,8190416.0,36698688.0,0.0,6402987.0,9307074.0,8152437.0,36528516.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,79216789.6,1891195176.0,24221134.080000002,0.0,0.0,202392772192.0,97782669.92000002,29829.0,43358.0,37979.0,170172.0,0.0,0.0,0.0,0.0
6402987.0,9307074.0,8152437.0,36528516.0,0.0,6402987.0,9307074.0,8152437.0,36528516.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,78849460.94999999,1882425694.5,24108820.560000002,0.0,0.0,201454275894.0,97329251.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6402987.0,9307074.0,8152437.0,36528516.0,0.0,6402987.0,9307074.0,8152437.0,36528516.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,78849460.94999999,1882425694.5,24108820.560000002,0.0,0.0,201454275894.0,97329251.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6402987.0,9307074.0,8152437.0,36528516.0,0.0,6402987.0,9307074.0,8152437.0,36528516.0,1464.0,2128.0,1864.0,8352.0,0.0,0.0,0.0,0.0,78849460.94999999,1882425694.5,24108820.560000002,0.0,0.0,201454275894.0,97329251.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
